date,winter_year,snow_accumulation
1950-03-14,1949,794.0
1950-03-15,1949,794.0
1950-03-16,1949,809.0
1950-03-17,1949,822.0
1950-03-18,1949,822.0
1950-03-19,1949,822.0
1950-03-20,1949,822.0
1950-03-21,1949,822.0
1950-03-22,1949,822.0
1950-03-23,1949,822.0
1950-03-24,1949,916.0
1950-03-25,1949,916.0
1950-03-26,1949,916.0
1950-03-27,1949,916.0
1950-03-28,1949,934.0
1950-03-29,1949,934.0
1950-03-30,1949,934.0
1950-03-31,1949,934.0
1950-04-01,1949,934.0
1950-04-02,1949,934.0
1950-04-03,1949,1010.0
1950-04-04,1949,1025.0
1950-04-05,1949,1028.0
1950-04-06,1949,1028.0
1950-04-07,1949,1028.0
1950-04-08,1949,1028.0
1950-04-09,1949,1064.0
1950-04-10,1949,1064.0
1950-04-11,1949,1064.0
1950-04-12,1949,1064.0
1950-04-13,1949,1064.0
1950-04-14,1949,1064.0
1950-04-15,1949,1064.0
1950-04-16,1949,1064.0
1950-04-17,1949,1064.0
1950-04-18,1949,1064.0
1950-04-19,1949,1064.0
1950-04-20,1949,1064.0
1950-04-21,1949,1064.0
1950-04-22,1949,1064.0
1950-04-23,1949,1064.0
1950-04-24,1949,1064.0
1950-04-25,1949,1064.0
1950-04-26,1949,1064.0
1950-04-27,1949,1064.0
1950-04-28,1949,1064.0
1950-04-29,1949,1064.0
1950-04-30,1949,1064.0
1950-10-01,1950,0.0
1950-10-02,1950,0.0
1950-10-03,1950,0.0
1950-10-04,1950,0.0
1950-10-05,1950,0.0
1950-10-06,1950,0.0
1950-10-07,1950,0.0
1950-10-08,1950,0.0
1950-10-09,1950,0.0
1950-10-10,1950,0.0
1950-10-11,1950,0.0
1950-10-12,1950,0.0
1950-10-13,1950,0.0
1950-10-14,1950,0.0
1950-10-15,1950,0.0
1950-10-16,1950,0.0
1950-10-17,1950,0.0
1950-10-18,1950,0.0
1950-10-19,1950,0.0
1950-10-20,1950,0.0
1950-10-21,1950,0.0
1950-10-22,1950,0.0
1950-10-23,1950,0.0
1950-10-24,1950,0.0
1950-10-25,1950,0.0
1950-10-26,1950,0.0
1950-10-27,1950,0.0
1950-10-28,1950,0.0
1950-10-29,1950,0.0
1950-10-30,1950,0.0
1950-10-31,1950,0.0
1950-11-01,1950,0.0
1950-11-02,1950,0.0
1950-11-03,1950,3.0
1950-11-04,1950,3.0
1950-11-05,1950,3.0
1950-11-06,1950,3.0
1950-11-07,1950,3.0
1950-11-08,1950,3.0
1950-11-09,1950,3.0
1950-11-10,1950,8.0
1950-11-11,1950,8.0
1950-11-12,1950,8.0
1950-11-13,1950,8.0
1950-11-14,1950,8.0
1950-11-15,1950,8.0
1950-11-16,1950,8.0
1950-11-17,1950,8.0
1950-11-18,1950,8.0
1950-11-19,1950,8.0
1950-11-20,1950,8.0
1950-11-21,1950,8.0
1950-11-22,1950,18.0
1950-11-23,1950,31.0
1950-11-24,1950,31.0
1950-11-25,1950,31.0
1950-11-26,1950,97.0
1950-11-27,1950,102.0
1950-11-28,1950,102.0
1950-11-29,1950,102.0
1950-11-30,1950,102.0
1950-12-01,1950,102.0
1950-12-02,1950,102.0
1950-12-03,1950,102.0
1950-12-04,1950,102.0
1950-12-05,1950,127.0
1950-12-06,1950,229.0
1950-12-07,1950,402.0
1950-12-08,1950,415.0
1950-12-09,1950,418.0
1950-12-10,1950,418.0
1950-12-11,1950,418.0
1950-12-12,1950,423.0
1950-12-13,1950,438.0
1950-12-14,1950,468.0
1950-12-15,1950,483.0
1950-12-16,1950,483.0
1950-12-17,1950,483.0
1950-12-18,1950,483.0
1950-12-19,1950,483.0
1950-12-20,1950,486.0
1950-12-21,1950,489.0
1950-12-22,1950,489.0
1950-12-23,1950,489.0
1950-12-24,1950,489.0
1950-12-25,1950,634.0
1950-12-26,1950,677.0
1950-12-27,1950,677.0
1950-12-28,1950,677.0
1950-12-29,1950,677.0
1950-12-30,1950,677.0
1950-12-31,1950,677.0
1951-01-01,1950,677.0
1951-01-02,1950,677.0
1951-01-03,1950,728.0
1951-01-04,1950,728.0
1951-01-05,1950,819.0
1951-01-06,1950,824.0
1951-01-07,1950,824.0
1951-01-08,1950,824.0
1951-01-09,1950,824.0
1951-01-10,1950,824.0
1951-01-11,1950,824.0
1951-01-12,1950,824.0
1951-01-13,1950,824.0
1951-01-14,1950,824.0
1951-01-15,1950,824.0
1951-01-16,1950,824.0
1951-01-17,1950,824.0
1951-01-18,1950,824.0
1951-01-19,1950,824.0
1951-01-20,1950,910.0
1951-01-21,1950,910.0
1951-01-22,1950,915.0
1951-01-23,1950,940.0
1951-01-24,1950,940.0
1951-01-25,1950,940.0
1951-01-26,1950,1047.0
1951-01-27,1950,1098.0
1951-01-28,1950,1304.0
1951-01-29,1950,1304.0
1951-01-30,1950,1304.0
1951-01-31,1950,1365.0
1951-02-01,1950,1370.0
1951-02-02,1950,1370.0
1951-02-03,1950,1370.0
1951-02-04,1950,1370.0
1951-02-05,1950,1370.0
1951-02-06,1950,1418.0
1951-02-07,1950,1418.0
1951-02-08,1950,1418.0
1951-02-09,1950,1418.0
1951-02-10,1950,1423.0
1951-02-11,1950,1423.0
1951-02-12,1950,1509.0
1951-02-13,1950,1517.0
1951-02-14,1950,1530.0
1951-02-15,1950,1530.0
1951-02-16,1950,1533.0
1951-02-17,1950,1533.0
1951-02-18,1950,1533.0
1951-02-19,1950,1533.0
1951-02-20,1950,1533.0
1951-02-21,1950,1533.0
1951-02-22,1950,1533.0
1951-02-23,1950,1533.0
1951-02-24,1950,1533.0
1951-02-25,1950,1533.0
1951-02-26,1950,1533.0
1951-02-27,1950,1533.0
1951-02-28,1950,1563.0
1951-03-01,1950,1563.0
1951-03-02,1950,1649.0
1951-03-03,1950,1649.0
1951-03-04,1950,1649.0
1951-03-05,1950,1649.0
1951-03-06,1950,1649.0
1951-03-07,1950,1649.0
1951-03-08,1950,1649.0
1951-03-09,1950,1649.0
1951-03-10,1950,1649.0
1951-03-11,1950,1649.0
1951-03-12,1950,1758.0
1951-03-13,1950,1862.0
1951-03-14,1950,1870.0
1951-03-15,1950,1870.0
1951-03-16,1950,1870.0
1951-03-17,1950,1870.0
1951-03-18,1950,1873.0
1951-03-19,1950,1873.0
1951-03-20,1950,1873.0
1951-03-21,1950,1873.0
1951-03-22,1950,1873.0
1951-03-23,1950,1942.0
1951-03-24,1950,1947.0
1951-03-25,1950,1947.0
1951-03-26,1950,1947.0
1951-03-27,1950,1947.0
1951-03-28,1950,1947.0
1951-03-29,1950,1947.0
1951-03-30,1950,1947.0
1951-03-31,1950,1952.0
1951-04-01,1950,1993.0
1951-04-02,1950,1993.0
1951-04-03,1950,1993.0
1951-04-04,1950,1993.0
1951-04-05,1950,1993.0
1951-04-06,1950,1993.0
1951-04-07,1950,1993.0
1951-04-08,1950,1993.0
1951-04-09,1950,1993.0
1951-04-10,1950,1993.0
1951-04-11,1950,1993.0
1951-04-12,1950,1993.0
1951-04-13,1950,1993.0
1951-04-14,1950,1993.0
1951-04-15,1950,1998.0
1951-04-16,1950,1998.0
1951-04-17,1950,1998.0
1951-04-18,1950,1998.0
1951-04-19,1950,1998.0
1951-04-20,1950,1998.0
1951-04-21,1950,1998.0
1951-04-22,1950,1998.0
1951-04-23,1950,1998.0
1951-04-24,1950,1998.0
1951-04-25,1950,1998.0
1951-04-26,1950,1998.0
1951-04-27,1950,1998.0
1951-04-28,1950,1998.0
1951-04-29,1950,1998.0
1951-04-30,1950,1998.0
1951-10-01,1951,0.0
1951-10-02,1951,0.0
1951-10-03,1951,0.0
1951-10-04,1951,0.0
1951-10-05,1951,0.0
1951-10-06,1951,0.0
1951-10-07,1951,0.0
1951-10-08,1951,0.0
1951-10-09,1951,0.0
1951-10-10,1951,0.0
1951-10-11,1951,0.0
1951-10-12,1951,0.0
1951-10-13,1951,0.0
1951-10-14,1951,0.0
1951-10-15,1951,0.0
1951-10-16,1951,0.0
1951-10-17,1951,0.0
1951-10-18,1951,0.0
1951-10-19,1951,0.0
1951-10-20,1951,0.0
1951-10-21,1951,0.0
1951-10-22,1951,0.0
1951-10-23,1951,0.0
1951-10-24,1951,0.0
1951-10-25,1951,0.0
1951-10-26,1951,0.0
1951-10-27,1951,0.0
1951-10-28,1951,0.0
1951-10-29,1951,0.0
1951-10-30,1951,0.0
1951-10-31,1951,0.0
1951-11-01,1951,0.0
1951-11-02,1951,0.0
1951-11-03,1951,43.0
1951-11-04,1951,48.0
1951-11-05,1951,48.0
1951-11-06,1951,101.0
1951-11-07,1951,157.0
1951-11-08,1951,157.0
1951-11-09,1951,157.0
1951-11-10,1951,157.0
1951-11-11,1951,157.0
1951-11-12,1951,157.0
1951-11-13,1951,157.0
1951-11-14,1951,157.0
1951-11-15,1951,157.0
1951-11-16,1951,172.0
1951-11-17,1951,172.0
1951-11-18,1951,172.0
1951-11-19,1951,172.0
1951-11-20,1951,172.0
1951-11-21,1951,172.0
1951-11-22,1951,172.0
1951-11-23,1951,172.0
1951-11-24,1951,172.0
1951-11-25,1951,243.0
1951-11-26,1951,243.0
1951-11-27,1951,243.0
1951-11-28,1951,243.0
1951-11-29,1951,243.0
1951-11-30,1951,243.0
1951-12-01,1951,243.0
1951-12-02,1951,243.0
1951-12-03,1951,243.0
1951-12-04,1951,243.0
1951-12-05,1951,243.0
1951-12-06,1951,243.0
1951-12-07,1951,243.0
1951-12-08,1951,253.0
1951-12-09,1951,261.0
1951-12-10,1951,261.0
1951-12-11,1951,261.0
1951-12-12,1951,261.0
1951-12-13,1951,261.0
1951-12-14,1951,426.0
1951-12-15,1951,426.0
1951-12-16,1951,426.0
1951-12-17,1951,558.0
1951-12-18,1951,616.0
1951-12-19,1951,657.0
1951-12-20,1951,708.0
1951-12-21,1951,802.0
1951-12-22,1951,802.0
1951-12-23,1951,815.0
1951-12-24,1951,848.0
1951-12-25,1951,917.0
1951-12-26,1951,917.0
1951-12-27,1951,917.0
1951-12-28,1951,917.0
1951-12-29,1951,917.0
1951-12-30,1951,917.0
1951-12-31,1951,917.0
1952-01-01,1951,917.0
1952-01-02,1951,917.0
1952-01-03,1951,917.0
1952-01-04,1951,1031.0
1952-01-05,1951,1031.0
1952-01-06,1951,1031.0
1952-01-07,1951,1031.0
1952-01-08,1951,1102.0
1952-01-09,1951,1105.0
1952-01-10,1951,1105.0
1952-01-11,1951,1105.0
1952-01-12,1951,1105.0
1952-01-13,1951,1105.0
1952-01-14,1951,1105.0
1952-01-15,1951,1105.0
1952-01-16,1951,1105.0
1952-01-17,1951,1105.0
1952-01-18,1951,1105.0
1952-01-19,1951,1146.0
1952-01-20,1951,1146.0
1952-01-21,1951,1210.0
1952-01-22,1951,1230.0
1952-01-23,1951,1235.0
1952-01-24,1951,1283.0
1952-01-25,1951,1301.0
1952-01-26,1951,1301.0
1952-01-27,1951,1301.0
1952-01-28,1951,1301.0
1952-01-29,1951,1301.0
1952-01-30,1951,1301.0
1952-01-31,1951,1301.0
1952-02-01,1951,1301.0
1952-02-02,1951,1301.0
1952-02-03,1951,1301.0
1952-02-04,1951,1301.0
1952-02-05,1951,1301.0
1952-02-06,1951,1301.0
1952-02-07,1951,1301.0
1952-02-08,1951,1342.0
1952-02-09,1951,1342.0
1952-02-10,1951,1342.0
1952-02-11,1951,1342.0
1952-02-12,1951,1342.0
1952-02-13,1951,1342.0
1952-02-14,1951,1342.0
1952-02-15,1951,1342.0
1952-02-16,1951,1342.0
1952-02-17,1951,1342.0
1952-02-18,1951,1350.0
1952-02-19,1951,1487.0
1952-02-20,1951,1487.0
1952-02-21,1951,1487.0
1952-02-22,1951,1487.0
1952-02-23,1951,1490.0
1952-02-24,1951,1490.0
1952-02-25,1951,1490.0
1952-02-26,1951,1490.0
1952-02-27,1951,1490.0
1952-02-28,1951,1490.0
1952-02-29,1951,1490.0
1952-03-01,1951,1490.0
1952-03-02,1951,1541.0
1952-03-03,1951,1638.0
1952-03-04,1951,1712.0
1952-03-05,1951,1712.0
1952-03-06,1951,1712.0
1952-03-07,1951,1712.0
1952-03-08,1951,1786.0
1952-03-09,1951,1809.0
1952-03-10,1951,1809.0
1952-03-11,1951,1809.0
1952-03-12,1951,1809.0
1952-03-13,1951,1969.0
1952-03-14,1951,1972.0
1952-03-15,1951,1972.0
1952-03-16,1951,1972.0
1952-03-17,1951,1972.0
1952-03-18,1951,1972.0
1952-03-19,1951,1972.0
1952-03-20,1951,1972.0
1952-03-21,1951,1972.0
1952-03-22,1951,1995.0
1952-03-23,1951,1995.0
1952-03-24,1951,1995.0
1952-03-25,1951,1995.0
1952-03-26,1951,1995.0
1952-03-27,1951,1995.0
1952-03-28,1951,1995.0
1952-03-29,1951,1995.0
1952-03-30,1951,1995.0
1952-03-31,1951,1995.0
1952-04-01,1951,1995.0
1952-04-02,1951,1995.0
1952-04-03,1951,2000.0
1952-04-04,1951,2000.0
1952-04-05,1951,2005.0
1952-04-06,1951,2005.0
1952-04-07,1951,2005.0
1952-04-08,1951,2005.0
1952-04-09,1951,2005.0
1952-04-10,1951,2010.0
1952-04-11,1951,2010.0
1952-04-12,1951,2028.0
1952-04-13,1951,2028.0
1952-04-14,1951,2028.0
1952-04-15,1951,2028.0
1952-04-16,1951,2028.0
1952-04-17,1951,2028.0
1952-04-18,1951,2028.0
1952-04-19,1951,2028.0
1952-04-20,1951,2028.0
1952-04-21,1951,2028.0
1952-04-22,1951,2028.0
1952-04-23,1951,2028.0
1952-04-24,1951,2028.0
1952-04-25,1951,2028.0
1952-04-26,1951,2028.0
1952-04-27,1951,2028.0
1952-04-28,1951,2028.0
1952-04-29,1951,2028.0
1952-04-30,1951,2028.0
1952-10-01,1952,0.0
1952-10-02,1952,0.0
1952-10-03,1952,0.0
1952-10-04,1952,0.0
1952-10-05,1952,0.0
1952-10-06,1952,0.0
1952-10-07,1952,0.0
1952-10-08,1952,0.0
1952-10-09,1952,0.0
1952-10-10,1952,0.0
1952-10-11,1952,0.0
1952-10-12,1952,0.0
1952-10-13,1952,0.0
1952-10-14,1952,0.0
1952-10-15,1952,0.0
1952-10-16,1952,0.0
1952-10-17,1952,0.0
1952-10-18,1952,0.0
1952-10-19,1952,0.0
1952-10-20,1952,0.0
1952-10-21,1952,0.0
1952-10-22,1952,0.0
1952-10-23,1952,0.0
1952-10-24,1952,0.0
1952-10-25,1952,0.0
1952-10-26,1952,0.0
1952-10-27,1952,0.0
1952-10-28,1952,0.0
1952-10-29,1952,0.0
1952-10-30,1952,0.0
1952-10-31,1952,0.0
1952-11-01,1952,0.0
1952-11-02,1952,0.0
1952-11-03,1952,0.0
1952-11-04,1952,0.0
1952-11-05,1952,0.0
1952-11-06,1952,0.0
1952-11-07,1952,0.0
1952-11-08,1952,0.0
1952-11-09,1952,0.0
1952-11-10,1952,0.0
1952-11-11,1952,0.0
1952-11-12,1952,0.0
1952-11-13,1952,0.0
1952-11-14,1952,0.0
1952-11-15,1952,0.0
1952-11-16,1952,0.0
1952-11-17,1952,0.0
1952-11-18,1952,0.0
1952-11-19,1952,0.0
1952-11-20,1952,0.0
1952-11-21,1952,0.0
1952-11-22,1952,0.0
1952-11-23,1952,0.0
1952-11-24,1952,0.0
1952-11-25,1952,0.0
1952-11-26,1952,0.0
1952-11-27,1952,3.0
1952-11-28,1952,3.0
1952-11-29,1952,3.0
1952-11-30,1952,3.0
1952-12-01,1952,49.0
1952-12-02,1952,69.0
1952-12-03,1952,69.0
1952-12-04,1952,69.0
1952-12-05,1952,69.0
1952-12-06,1952,69.0
1952-12-07,1952,69.0
1952-12-08,1952,69.0
1952-12-09,1952,69.0
1952-12-10,1952,69.0
1952-12-11,1952,117.0
1952-12-12,1952,163.0
1952-12-13,1952,163.0
1952-12-14,1952,173.0
1952-12-15,1952,173.0
1952-12-16,1952,173.0
1952-12-17,1952,173.0
1952-12-18,1952,173.0
1952-12-19,1952,188.0
1952-12-20,1952,188.0
1952-12-21,1952,188.0
1952-12-22,1952,188.0
1952-12-23,1952,188.0
1952-12-24,1952,188.0
1952-12-25,1952,188.0
1952-12-26,1952,188.0
1952-12-27,1952,188.0
1952-12-28,1952,188.0
1952-12-29,1952,208.0
1952-12-30,1952,208.0
1952-12-31,1952,208.0
1953-01-01,1952,208.0
1953-01-02,1952,208.0
1953-01-03,1952,208.0
1953-01-04,1952,211.0
1953-01-05,1952,216.0
1953-01-06,1952,244.0
1953-01-07,1952,244.0
1953-01-08,1952,247.0
1953-01-09,1952,250.0
1953-01-10,1952,250.0
1953-01-11,1952,250.0
1953-01-12,1952,250.0
1953-01-13,1952,250.0
1953-01-14,1952,250.0
1953-01-15,1952,250.0
1953-01-16,1952,250.0
1953-01-17,1952,367.0
1953-01-18,1952,367.0
1953-01-19,1952,367.0
1953-01-20,1952,367.0
1953-01-21,1952,367.0
1953-01-22,1952,367.0
1953-01-23,1952,486.0
1953-01-24,1952,486.0
1953-01-25,1952,486.0
1953-01-26,1952,486.0
1953-01-27,1952,486.0
1953-01-28,1952,496.0
1953-01-29,1952,496.0
1953-01-30,1952,496.0
1953-01-31,1952,496.0
1953-02-01,1952,496.0
1953-02-02,1952,524.0
1953-02-03,1952,524.0
1953-02-04,1952,524.0
1953-02-05,1952,524.0
1953-02-06,1952,532.0
1953-02-07,1952,532.0
1953-02-08,1952,532.0
1953-02-09,1952,532.0
1953-02-10,1952,532.0
1953-02-11,1952,532.0
1953-02-12,1952,532.0
1953-02-13,1952,532.0
1953-02-14,1952,532.0
1953-02-15,1952,532.0
1953-02-16,1952,532.0
1953-02-17,1952,532.0
1953-02-18,1952,532.0
1953-02-19,1952,532.0
1953-02-20,1952,532.0
1953-02-21,1952,532.0
1953-02-22,1952,532.0
1953-02-23,1952,532.0
1953-02-24,1952,532.0
1953-02-25,1952,532.0
1953-02-26,1952,532.0
1953-02-27,1952,532.0
1953-02-28,1952,535.0
1953-03-01,1952,535.0
1953-03-02,1952,535.0
1953-03-03,1952,604.0
1953-03-04,1952,604.0
1953-03-05,1952,604.0
1953-03-06,1952,604.0
1953-03-07,1952,657.0
1953-03-08,1952,675.0
1953-03-09,1952,675.0
1953-03-10,1952,675.0
1953-03-11,1952,675.0
1953-03-12,1952,675.0
1953-03-13,1952,675.0
1953-03-14,1952,675.0
1953-03-15,1952,675.0
1953-03-16,1952,675.0
1953-03-17,1952,675.0
1953-03-18,1952,675.0
1953-03-19,1952,675.0
1953-03-20,1952,675.0
1953-03-21,1952,675.0
1953-03-22,1952,675.0
1953-03-23,1952,675.0
1953-03-24,1952,675.0
1953-03-25,1952,675.0
1953-03-26,1952,675.0
1953-03-27,1952,675.0
1953-03-28,1952,675.0
1953-03-29,1952,675.0
1953-03-30,1952,675.0
1953-03-31,1952,675.0
1953-04-01,1952,675.0
1953-04-02,1952,675.0
1953-04-03,1952,675.0
1953-04-04,1952,675.0
1953-04-05,1952,675.0
1953-04-06,1952,675.0
1953-04-07,1952,675.0
1953-04-08,1952,675.0
1953-04-09,1952,675.0
1953-04-10,1952,675.0
1953-04-11,1952,675.0
1953-04-12,1952,675.0
1953-04-13,1952,675.0
1953-04-14,1952,675.0
1953-04-15,1952,675.0
1953-04-16,1952,675.0
1953-04-17,1952,675.0
1953-04-18,1952,675.0
1953-04-19,1952,675.0
1953-04-20,1952,675.0
1953-04-21,1952,675.0
1953-04-22,1952,675.0
1953-04-23,1952,675.0
1953-04-24,1952,675.0
1953-04-25,1952,675.0
1953-04-26,1952,675.0
1953-04-27,1952,675.0
1953-04-28,1952,675.0
1953-04-29,1952,675.0
1953-04-30,1952,675.0
1953-10-01,1953,0.0
1953-10-02,1953,0.0
1953-10-03,1953,0.0
1953-10-04,1953,0.0
1953-10-05,1953,0.0
1953-10-06,1953,0.0
1953-10-07,1953,0.0
1953-10-08,1953,0.0
1953-10-09,1953,0.0
1953-10-10,1953,0.0
1953-10-11,1953,0.0
1953-10-12,1953,0.0
1953-10-13,1953,0.0
1953-10-14,1953,0.0
1953-10-15,1953,0.0
1953-10-16,1953,0.0
1953-10-17,1953,0.0
1953-10-18,1953,0.0
1953-10-19,1953,0.0
1953-10-20,1953,0.0
1953-10-21,1953,0.0
1953-10-22,1953,0.0
1953-10-23,1953,0.0
1953-10-24,1953,0.0
1953-10-25,1953,0.0
1953-10-26,1953,0.0
1953-10-27,1953,0.0
1953-10-28,1953,0.0
1953-10-29,1953,0.0
1953-10-30,1953,0.0
1953-10-31,1953,0.0
1953-11-01,1953,0.0
1953-11-02,1953,0.0
1953-11-03,1953,0.0
1953-11-04,1953,0.0
1953-11-05,1953,10.0
1953-11-06,1953,10.0
1953-11-07,1953,10.0
1953-11-08,1953,10.0
1953-11-09,1953,10.0
1953-11-10,1953,10.0
1953-11-11,1953,10.0
1953-11-12,1953,10.0
1953-11-13,1953,10.0
1953-11-14,1953,10.0
1953-11-15,1953,10.0
1953-11-16,1953,10.0
1953-11-17,1953,10.0
1953-11-18,1953,10.0
1953-11-19,1953,10.0
1953-11-20,1953,10.0
1953-11-21,1953,10.0
1953-11-22,1953,20.0
1953-11-23,1953,20.0
1953-11-24,1953,20.0
1953-11-25,1953,25.0
1953-11-26,1953,55.0
1953-11-27,1953,55.0
1953-11-28,1953,55.0
1953-11-29,1953,75.0
1953-11-30,1953,75.0
1953-12-01,1953,75.0
1953-12-02,1953,75.0
1953-12-03,1953,75.0
1953-12-04,1953,75.0
1953-12-05,1953,75.0
1953-12-06,1953,75.0
1953-12-07,1953,75.0
1953-12-08,1953,75.0
1953-12-09,1953,93.0
1953-12-10,1953,93.0
1953-12-11,1953,93.0
1953-12-12,1953,93.0
1953-12-13,1953,98.0
1953-12-14,1953,98.0
1953-12-15,1953,103.0
1953-12-16,1953,103.0
1953-12-17,1953,103.0
1953-12-18,1953,103.0
1953-12-19,1953,103.0
1953-12-20,1953,103.0
1953-12-21,1953,103.0
1953-12-22,1953,113.0
1953-12-23,1953,113.0
1953-12-24,1953,113.0
1953-12-25,1953,113.0
1953-12-26,1953,116.0
1953-12-27,1953,116.0
1953-12-28,1953,116.0
1953-12-29,1953,116.0
1953-12-30,1953,116.0
1953-12-31,1953,116.0
1954-01-01,1953,116.0
1954-01-02,1953,116.0
1954-01-03,1953,116.0
1954-01-04,1953,119.0
1954-01-05,1953,119.0
1954-01-06,1953,119.0
1954-01-07,1953,119.0
1954-01-08,1953,119.0
1954-01-09,1953,119.0
1954-01-10,1953,129.0
1954-01-11,1953,142.0
1954-01-12,1953,142.0
1954-01-13,1953,142.0
1954-01-14,1953,142.0
1954-01-15,1953,142.0
1954-01-16,1953,142.0
1954-01-17,1953,142.0
1954-01-18,1953,142.0
1954-01-19,1953,142.0
1954-01-20,1953,147.0
1954-01-21,1953,157.0
1954-01-22,1953,162.0
1954-01-23,1953,162.0
1954-01-24,1953,162.0
1954-01-25,1953,162.0
1954-01-26,1953,231.0
1954-01-27,1953,282.0
1954-01-28,1953,287.0
1954-01-29,1953,287.0
1954-01-30,1953,287.0
1954-01-31,1953,287.0
1954-02-01,1953,292.0
1954-02-02,1953,292.0
1954-02-03,1953,325.0
1954-02-04,1953,333.0
1954-02-05,1953,333.0
1954-02-06,1953,333.0
1954-02-07,1953,333.0
1954-02-08,1953,333.0
1954-02-09,1953,333.0
1954-02-10,1953,333.0
1954-02-11,1953,333.0
1954-02-12,1953,333.0
1954-02-13,1953,333.0
1954-02-14,1953,333.0
1954-02-15,1953,333.0
1954-02-16,1953,338.0
1954-02-17,1953,338.0
1954-02-18,1953,338.0
1954-02-19,1953,338.0
1954-02-20,1953,338.0
1954-02-21,1953,338.0
1954-02-22,1953,338.0
1954-02-23,1953,338.0
1954-02-24,1953,363.0
1954-02-25,1953,363.0
1954-02-26,1953,404.0
1954-02-27,1953,412.0
1954-02-28,1953,412.0
1954-03-01,1953,412.0
1954-03-02,1953,412.0
1954-03-03,1953,412.0
1954-03-04,1953,412.0
1954-03-05,1953,412.0
1954-03-06,1953,412.0
1954-03-07,1953,412.0
1954-03-08,1953,412.0
1954-03-09,1953,412.0
1954-03-10,1953,412.0
1954-03-11,1953,412.0
1954-03-12,1953,427.0
1954-03-13,1953,435.0
1954-03-14,1953,438.0
1954-03-15,1953,438.0
1954-03-16,1953,438.0
1954-03-17,1953,438.0
1954-03-18,1953,438.0
1954-03-19,1953,438.0
1954-03-20,1953,438.0
1954-03-21,1953,438.0
1954-03-22,1953,441.0
1954-03-23,1953,441.0
1954-03-24,1953,441.0
1954-03-25,1953,441.0
1954-03-26,1953,441.0
1954-03-27,1953,441.0
1954-03-28,1953,441.0
1954-03-29,1953,497.0
1954-03-30,1953,497.0
1954-03-31,1953,497.0
1954-04-01,1953,497.0
1954-04-02,1953,497.0
1954-04-03,1953,497.0
1954-04-04,1953,497.0
1954-04-05,1953,497.0
1954-04-06,1953,497.0
1954-04-07,1953,497.0
1954-04-08,1953,497.0
1954-04-09,1953,497.0
1954-04-10,1953,497.0
1954-04-11,1953,497.0
1954-04-12,1953,497.0
1954-04-13,1953,497.0
1954-04-14,1953,497.0
1954-04-15,1953,497.0
1954-04-16,1953,497.0
1954-04-17,1953,497.0
1954-04-18,1953,497.0
1954-04-19,1953,497.0
1954-04-20,1953,497.0
1954-04-21,1953,497.0
1954-04-22,1953,497.0
1954-04-23,1953,497.0
1954-04-24,1953,497.0
1954-04-25,1953,497.0
1954-04-26,1953,497.0
1954-04-27,1953,497.0
1954-04-28,1953,497.0
1954-04-29,1953,497.0
1954-04-30,1953,497.0
1954-10-01,1954,0.0
1954-10-02,1954,0.0
1954-10-03,1954,0.0
1954-10-04,1954,0.0
1954-10-05,1954,0.0
1954-10-06,1954,0.0
1954-10-07,1954,0.0
1954-10-08,1954,0.0
1954-10-09,1954,0.0
1954-10-10,1954,0.0
1954-10-11,1954,0.0
1954-10-12,1954,0.0
1954-10-13,1954,0.0
1954-10-14,1954,0.0
1954-10-15,1954,0.0
1954-10-16,1954,0.0
1954-10-17,1954,0.0
1954-10-18,1954,0.0
1954-10-19,1954,0.0
1954-10-20,1954,0.0
1954-10-21,1954,0.0
1954-10-22,1954,0.0
1954-10-23,1954,0.0
1954-10-24,1954,0.0
1954-10-25,1954,0.0
1954-10-26,1954,0.0
1954-10-27,1954,0.0
1954-10-28,1954,0.0
1954-10-29,1954,0.0
1954-10-30,1954,0.0
1954-10-31,1954,0.0
1954-11-01,1954,48.0
1954-11-02,1954,53.0
1954-11-03,1954,53.0
1954-11-04,1954,53.0
1954-11-05,1954,53.0
1954-11-06,1954,53.0
1954-11-07,1954,53.0
1954-11-08,1954,53.0
1954-11-09,1954,53.0
1954-11-10,1954,53.0
1954-11-11,1954,53.0
1954-11-12,1954,53.0
1954-11-13,1954,53.0
1954-11-14,1954,53.0
1954-11-15,1954,53.0
1954-11-16,1954,53.0
1954-11-17,1954,53.0
1954-11-18,1954,53.0
1954-11-19,1954,53.0
1954-11-20,1954,53.0
1954-11-21,1954,53.0
1954-11-22,1954,53.0
1954-11-23,1954,76.0
1954-11-24,1954,76.0
1954-11-25,1954,76.0
1954-11-26,1954,76.0
1954-11-27,1954,94.0
1954-11-28,1954,94.0
1954-11-29,1954,94.0
1954-11-30,1954,193.0
1954-12-01,1954,254.0
1954-12-02,1954,254.0
1954-12-03,1954,254.0
1954-12-04,1954,254.0
1954-12-05,1954,254.0
1954-12-06,1954,254.0
1954-12-07,1954,254.0
1954-12-08,1954,295.0
1954-12-09,1954,310.0
1954-12-10,1954,310.0
1954-12-11,1954,310.0
1954-12-12,1954,310.0
1954-12-13,1954,310.0
1954-12-14,1954,310.0
1954-12-15,1954,310.0
1954-12-16,1954,310.0
1954-12-17,1954,343.0
1954-12-18,1954,351.0
1954-12-19,1954,351.0
1954-12-20,1954,359.0
1954-12-21,1954,389.0
1954-12-22,1954,389.0
1954-12-23,1954,389.0
